Gesture,Image Path,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
cursor,hand_images\hand_136.png,"185,301","161,300","134,287","123,269","134,254","131,251","113,229","103,215","95,202","146,245","130,239","132,259","137,271","161,243","146,248","152,270","158,281","177,245","161,251","162,270","167,280"
cursor,hand_images\hand_137.png,"156,266","141,272","120,263","117,246","127,232","122,235","111,218","102,205","95,195","135,227","125,219","127,231","129,239","150,224","141,222","144,243","146,257","165,226","156,227","155,244","155,256"
cursor,hand_images\hand_138.png,"176,281","152,279","125,267","115,247","126,232","122,230","105,207","95,193","86,180","137,224","122,215","127,237","134,249","153,222","138,224","143,246","150,257","169,225","154,230","155,249","160,259"
cursor,hand_images\hand_139.png,"179,255","156,250","133,235","128,214","138,198","133,202","118,176","110,161","103,147","148,198","134,186","136,206","140,219","164,198","150,197","153,219","157,230","180,201","165,202","164,221","167,232"
cursor,hand_images\hand_140.png,"213,244","189,236","167,215","165,192","177,178","168,182","157,155","150,137","145,122","184,179","173,166","172,184","175,197","199,181","189,178","188,199","191,210","214,187","202,187","199,204","200,214"
cursor,hand_images\hand_141.png,"244,237","221,225","204,204","204,182","217,169","205,173","195,144","191,127","188,112","221,172","215,153","212,154","210,151","238,175","228,170","227,191","229,204","254,182","241,178","236,194","236,206"
cursor,hand_images\hand_142.png,"260,234","239,222","223,201","226,180","239,166","225,168","220,138","218,120","217,105","241,169","236,151","233,164","232,176","257,174","250,167","246,186","245,200","271,182","260,180","256,196","255,207"
cursor,hand_images\hand_143.png,"297,216","280,205","270,183","278,165","293,155","274,166","270,149","270,135","270,124","289,165","288,146","286,145","283,146","304,169","301,156","296,174","292,188","319,177","314,167","307,180","302,192"
cursor,hand_images\hand_144.png,"303,227","281,215","267,189","276,166","292,154","270,161","270,130","272,111","273,94","286,163","287,140","285,146","283,152","302,167","301,158","295,179","292,194","318,173","312,169","306,186","303,198"
cursor,hand_images\hand_145.png,"327,220","310,208","297,182","303,159","319,147","303,153","303,120","306,101","308,85","319,156","320,134","315,143","310,152","334,162","331,155","323,174","319,188","348,171","339,169","331,185","327,196"
cursor,hand_images\hand_146.png,"350,223","332,206","323,179","333,160","351,151","337,168","336,154","335,144","336,134","351,168","352,152","347,148","343,143","364,172","363,156","352,170","346,182","375,179","370,166","358,176","350,187"
cursor,hand_images\hand_147.png,"349,220","332,205","321,178","330,156","349,146","334,148","337,116","340,98","344,82","349,153","351,132","343,147","338,159","363,161","360,154","349,174","343,185","375,173","369,168","357,182","351,191"
cursor,hand_images\hand_148.png,"373,220","358,199","353,171","365,150","385,144","369,146","375,117","380,101","385,87","383,153","389,131","378,144","372,156","395,164","394,152","381,170","376,181","404,177","402,166","390,178","385,188"
cursor,hand_images\hand_149.png,"406,224","393,203","392,173","405,152","425,148","410,150","420,122","427,107","435,94","423,159","432,136","420,147","414,159","433,170","435,156","421,172","416,184","442,184","441,171","429,182","424,192"
cursor,hand_images\hand_150.png,"426,237","417,215","420,183","438,164","459,163","445,164","461,138","471,124","483,113","457,175","466,155","446,170","440,181","465,188","468,175","447,190","443,200","471,203","470,190","454,200","451,208"
cursor,hand_images\hand_151.png,"430,243","423,219","428,188","446,170","467,171","454,172","473,147","485,134","497,124","465,184","474,162","454,174","447,185","473,197","473,184","451,199","447,209","478,212","475,198","458,208","454,216"
cursor,hand_images\hand_152.png,"432,257","431,230","441,202","457,188","474,192","476,196","499,176","512,165","525,157","484,208","488,188","468,192","458,201","488,221","481,205","461,214","455,225","489,235","482,219","466,225","461,234"
cursor,hand_images\hand_153.png,"431,285","431,259","445,233","464,221","482,226","482,230","508,212","524,202","539,195","489,243","493,224","471,230","461,238","491,257","485,241","464,249","457,257","491,272","484,256","467,260","461,267"
cursor,hand_images\hand_154.png,"440,302","441,278","455,252","476,242","495,249","491,245","518,229","535,222","551,216","499,259","507,243","486,248","475,255","502,274","497,262","475,269","467,276","502,291","495,278","477,281","471,287"
cursor,hand_images\hand_155.png,"457,340","459,313","475,288","497,281","515,289","506,282","535,268","553,262","569,258","512,297","529,283","513,284","500,288","515,312","519,305","497,309","485,314","514,329","518,321","502,322","492,324"
cursor,hand_images\hand_156.png,"459,358","462,334","478,310","500,306","517,314","511,303","540,290","559,285","576,282","517,318","531,307","514,308","501,311","519,334","522,328","501,331","489,335","518,352","521,344","504,344","494,347"
cursor,hand_images\hand_157.png,"476,366","472,350","486,328","509,328","525,340","519,323","543,314","563,311","579,309","526,340","539,332","519,335","506,338","528,357","531,352","510,353","500,353","525,374","523,369","505,368","497,366"
cursor,hand_images\hand_158.png,"464,376","467,352","485,329","508,328","525,340","521,323","550,313","568,309","585,307","526,340","540,332","519,335","504,337","527,357","531,352","507,354","494,356","524,374","527,368","508,367","498,368"
cursor,hand_images\hand_159.png,"492,368","491,357","500,349","512,352","523,359","525,343","553,337","571,336","586,334","529,358","543,356","530,357","519,356","528,373","534,375","516,375","503,371","523,387","520,390","506,389","497,386"
cursor,hand_images\hand_160.png,"460,393","468,370","488,349","510,348","526,361","525,345","554,337","572,335","589,335","529,362","544,354","524,356","511,358","528,379","529,373","506,374","495,376","523,395","523,389","505,387","496,388"
cursor,hand_images\hand_161.png,"483,381","480,369","491,357","508,360","522,371","521,353","552,349","571,350","587,350","527,369","542,367","530,368","519,368","526,386","528,386","509,385","496,383","522,401","516,400","500,398","490,396"
cursor,hand_images\hand_162.png,"455,398","465,376","485,357","507,356","522,368","523,355","554,350","572,349","590,350","526,373","544,365","525,364","511,366","524,391","527,385","503,384","492,385","517,408","522,401","504,397","494,397"
cursor,hand_images\hand_163.png,"451,407","461,384","481,365","503,366","518,378","521,367","553,363","572,363","590,364","524,384","539,376","519,374","504,374","522,401","524,394","501,392","488,393","515,417","516,410","498,405","488,405"
cursor,hand_images\hand_164.png,"455,395","466,371","487,353","508,353","523,365","526,356","557,351","575,351","592,351","527,373","546,365","525,362","509,363","524,390","529,382","505,379","492,381","517,407","523,398","505,393","494,393"
cursor,hand_images\hand_165.png,"494,371","491,359","501,343","517,342","530,351","530,337","557,331","575,329","590,329","537,353","547,346","533,347","520,348","537,369","535,364","517,364","506,364","532,385","525,380","510,378","501,377"
cursor,hand_images\hand_166.png,"466,385","474,360","492,340","512,338","528,349","530,339","560,332","578,330","594,329","534,356","551,347","533,346","517,347","533,372","536,365","514,365","500,367","528,389","531,381","514,377","502,377"
cursor,hand_images\hand_167.png,"484,366","481,348","496,327","518,324","533,335","531,323","557,313","576,309","592,306","539,338","550,328","531,328","518,330","539,355","539,346","520,347","510,349","535,371","532,361","515,360","507,362"
cursor,hand_images\hand_168.png,"472,374","477,349","494,327","515,323","532,332","531,324","560,313","577,309","594,308","535,340","549,329","527,332","513,336","536,356","540,347","517,349","504,354","533,373","538,363","520,361","508,363"
cursor,hand_images\hand_169.png,"471,363","474,336","490,312","511,307","529,316","522,307","548,291","565,285","580,281","528,322","543,310","523,312","509,317","530,338","536,328","514,331","501,337","529,354","535,344","518,343","506,347"
cursor,hand_images\hand_170.png,"472,352","472,328","483,303","503,296","521,302","515,291","540,275","556,268","571,261","522,306","534,293","515,301","502,308","526,321","530,314","508,322","498,328","527,338","531,330","513,333","504,336"
cursor,hand_images\hand_171.png,"467,331","464,307","472,280","492,271","511,274","498,266","519,245","534,235","548,228","508,280","519,266","502,274","491,281","514,294","518,285","498,295","489,302","518,311","521,301","505,305","497,310"
cursor,hand_images\hand_172.png,"459,321","454,297","459,270","478,260","497,261","481,253","500,230","513,219","525,209","492,266","503,251","488,262","478,271","501,279","505,271","487,283","479,291","507,294","508,285","495,292","488,298"
cursor,hand_images\hand_173.png,"436,304","423,280","421,253","438,237","458,238","441,230","456,202","467,189","477,178","454,239","461,223","450,235","444,244","464,250","467,243","453,257","446,266","472,264","475,256","464,265","458,271"
cursor,hand_images\hand_174.png,"407,273","391,254","386,224","400,205","419,204","405,198","415,171","422,156","431,143","419,206","422,186","409,201","405,212","431,216","426,208","413,224","410,232","441,228","431,224","421,236","420,242"
cursor,hand_images\hand_175.png,"380,258","361,242","352,217","363,199","380,192","366,188","371,158","376,142","382,128","382,192","382,179","373,196","371,207","395,200","389,198","380,216","380,224","406,210","399,210","390,222","389,228"
cursor,hand_images\hand_176.png,"351,255","333,244","320,221","325,200","340,192","331,187","333,157","335,141","339,125","348,189","343,176","336,195","335,206","361,196","353,196","346,216","347,223","373,205","362,209","355,225","355,229"
cursor,hand_images\hand_177.png,"328,243","315,238","303,218","308,200","323,192","314,195","312,176","312,161","313,148","329,193","323,180","318,190","315,198","343,197","335,195","329,214","327,224","356,206","346,205","339,219","337,228"
cursor,hand_images\hand_178.png,"335,254","317,244","302,222","305,201","322,192","312,188","312,158","313,141","316,125","328,189","321,176","316,197","317,209","342,194","331,195","327,215","329,223","355,203","341,208","336,224","339,230"
cursor,hand_images\hand_179.png,"301,244","288,241","274,224","273,207","283,196","290,198","287,186","283,177","278,171","304,197","296,188","285,190","275,193","316,199","304,199","298,215","296,228","327,207","315,206","308,219","306,229"
cursor,hand_images\hand_180.png,"308,253","290,245","273,226","273,207","286,196","281,190","281,159","281,140","282,123","298,190","286,178","282,200","284,213","312,194","298,194","295,216","298,225","324,203","308,207","304,224","307,230"
cursor,hand_images\hand_181.png,"281,257","260,248","241,228","239,208","252,196","249,193","242,164","238,147","235,133","265,192","251,183","250,204","254,216","279,195","264,197","263,218","268,227","292,203","275,208","273,225","277,232"
cursor,hand_images\hand_182.png,"268,258","243,251","221,230","221,209","237,199","229,193","224,165","222,149","222,134","246,191","234,185","232,207","236,221","262,195","249,198","248,220","252,231","278,202","262,208","259,225","263,234"
cursor,hand_images\hand_183.png,"224,257","201,252","177,234","172,213","184,200","181,202","169,175","163,160","158,146","196,199","183,190","186,210","192,222","210,200","197,201","200,222","206,232","225,204","211,206","210,223","214,232"
cursor,hand_images\hand_184.png,"205,254","182,249","159,234","153,215","164,201","163,201","149,176","142,162","136,148","177,197","163,190","165,211","170,221","191,197","176,199","180,221","186,228","205,201","188,206","189,224","195,230"
cursor,hand_images\hand_185.png,"178,261","156,260","132,248","122,230","131,215","132,215","117,192","109,177","103,165","145,211","130,205","133,225","139,235","158,209","143,212","149,232","156,242","172,211","156,216","159,233","165,240"
cursor,hand_images\hand_186.png,"159,269","136,271","110,261","99,243","107,227","109,230","93,208","84,196","77,184","122,224","106,222","112,241","122,250","134,221","120,225","126,244","135,249","148,221","133,226","136,242","143,247"
cursor,hand_images\hand_187.png,"148,282","125,284","100,278","86,263","88,246","95,247","77,226","66,215","58,204","107,240","89,235","94,253","103,261","119,236","104,240","112,258","121,264","133,234","117,241","122,257","129,262"
cursor,hand_images\hand_188.png,"145,300","122,304","97,299","81,286","82,271","91,269","71,251","59,242","49,232","101,262","83,259","89,275","95,282","112,257","96,261","107,277","116,281","124,254","109,261","116,274","124,277"
