Gesture,Image Name,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
dubble_click,hand_images\hand_134.png,"192,314","172,309","155,294","151,275","162,263","156,273","144,255","137,244","130,235","166,267","155,245","147,232","139,222","177,264","166,242","154,230","146,220","190,264","176,255","173,264","174,274"
dubble_click,hand_images\hand_135.png,"173,347","151,349","129,339","121,323","127,311","125,316","108,303","98,295","89,287","132,309","115,294","102,285","91,278","143,303","125,288","110,281","99,275","157,300","139,297","138,308","141,319"
dubble_click,hand_images\hand_136.png,"167,358","145,361","123,353","111,340","116,328","115,332","97,321","85,314","75,308","122,323","102,309","87,301","75,295","131,316","110,302","94,297","83,293","144,312","126,310","125,322","130,333"
dubble_click,hand_images\hand_137.png,"162,364","141,369","119,364","106,351","110,336","110,343","90,335","77,329","66,324","116,334","93,322","77,316","64,310","124,326","101,314","84,310","72,306","136,320","117,319","117,331","123,342"
dubble_click,hand_images\hand_138.png,"157,368","138,376","114,374","99,361","103,345","103,352","81,345","68,340","56,335","108,342","83,334","67,329","53,325","116,334","92,324","75,321","62,318","129,327","109,329","111,340","119,350"
dubble_click,hand_images\hand_139.png,"165,357","145,363","121,357","108,343","113,329","112,337","91,328","78,322","67,316","117,327","94,317","79,311","65,306","126,319","103,307","86,304","73,300","139,313","119,313","121,324","129,334"
dubble_click,hand_images\hand_140.png,"193,334","171,338","146,329","138,312","145,297","138,308","118,295","106,287","96,280","145,298","123,284","109,275","96,267","155,291","134,275","119,268","106,262","169,286","151,282","151,294","156,305"
dubble_click,hand_images\hand_141.png,"209,322","188,323","165,311","160,293","169,281","156,290","138,274","127,264","118,255","165,280","145,263","131,252","120,242","176,274","158,256","143,246","131,238","191,271","175,267","176,278","182,289"
dubble_click,hand_images\hand_142.png,"223,312","202,310","182,292","184,273","194,262","176,270","162,252","154,241","146,231","186,261","171,241","160,229","150,219","199,258","185,237","173,227","161,219","213,258","202,251","199,263","200,275"
dubble_click,hand_images\hand_143.png,"242,313","224,302","211,279","216,262","229,259","214,252","209,231","206,218","202,207","226,250","220,225","214,211","208,200","238,252","233,229","223,216","215,205","251,260","241,250","235,260","234,272"
dubble_click,hand_images\hand_144.png,"259,321","242,309","232,284","242,266","259,265","236,257","236,235","235,219","234,207","248,255","246,231","245,215","242,202","260,259","258,236","255,221","251,208","273,268","268,258","262,261","257,265"
dubble_click,hand_images\hand_145.png,"275,326","264,311","263,291","275,278","291,277","279,281","279,266","275,277","275,284","289,284","291,270","284,280","283,287","299,289","303,274","292,283","288,293","308,295","310,281","300,282","293,288"
dubble_click,hand_images\hand_146.png,"276,337","264,319","262,291","277,276","294,278","279,267","286,246","292,233","296,221","291,270","299,248","303,232","305,219","302,278","311,256","312,239","311,225","310,291","309,277","299,283","290,292"
dubble_click,hand_images\hand_147.png,"301,348","290,329","290,302","304,288","322,289","307,280","317,257","325,245","332,233","320,284","331,260","338,245","344,231","330,292","342,269","346,253","349,240","339,306","339,290","328,296","319,305"
dubble_click,hand_images\hand_148.png,"314,349","305,331","306,305","322,292","339,294","326,283","336,262","344,250","351,239","338,288","349,264","357,250","364,237","347,297","360,275","365,260","369,247","354,311","358,296","348,299","338,304"
dubble_click,hand_images\hand_149.png,"336,360","328,340","333,315","351,303","367,307","351,294","364,274","374,262","382,253","363,299","377,277","387,264","395,252","372,309","386,288","394,274","400,262","378,324","384,310","378,310","370,313"
dubble_click,hand_images\hand_150.png,"356,369","351,348","360,325","378,317","394,320","386,309","402,292","414,283","424,276","396,316","414,298","426,288","437,278","402,328","421,310","430,299","438,289","404,343","414,329","407,327","399,328"
dubble_click,hand_images\hand_151.png,"362,374","359,353","368,332","385,323","400,325","394,316","413,301","427,292","438,285","405,325","426,308","439,298","451,289","411,336","432,320","443,309","452,300","413,351","424,339","419,335","411,334"
dubble_click,hand_images\hand_152.png,"368,378","366,358","376,338","392,328","406,328","402,321","422,306","435,299","448,293","413,330","434,313","448,304","461,295","418,342","439,326","450,317","460,307","421,358","433,346","430,341","424,337"
dubble_click,hand_images\hand_153.png,"374,379","376,356","389,338","409,332","425,333","414,326","434,312","448,306","461,300","423,336","445,321","459,312","472,304","426,349","447,336","458,326","467,318","427,364","441,354","437,349","430,346"
dubble_click,hand_images\hand_154.png,"381,383","383,362","397,343","419,339","434,348","423,333","444,321","457,316","471,311","431,344","454,331","469,323","482,315","435,358","455,346","466,337","475,329","434,373","448,362","445,357","439,354"
dubble_click,hand_images\hand_155.png,"380,386","386,365","402,348","423,347","438,358","434,343","456,335","471,332","484,329","441,354","466,345","482,340","496,334","442,368","467,360","481,352","493,344","437,383","454,374","448,369","439,365"
dubble_click,hand_images\hand_156.png,"382,392","391,372","410,357","431,360","446,371","443,357","468,352","484,351","499,351","448,369","476,364","494,362","510,358","447,383","474,379","491,373","505,367","440,397","459,390","454,385","446,381"
dubble_click,hand_images\hand_157.png,"382,390","390,369","408,354","428,353","442,363","441,353","466,347","481,346","496,346","447,365","475,360","493,357","508,353","446,378","474,374","489,368","503,361","439,393","459,386","456,379","448,373"
dubble_click,hand_images\hand_158.png,"373,367","376,346","392,329","412,326","428,332","421,324","443,314","457,310","471,307","428,334","452,324","468,318","482,312","429,346","453,337","467,328","478,320","426,360","442,351","437,344","429,340"
dubble_click,hand_images\hand_159.png,"358,355","356,334","369,312","388,306","404,309","392,301","408,286","420,279","430,273","401,309","420,292","432,283","443,275","406,320","426,305","436,293","445,284","408,335","418,323","413,318","406,316"
dubble_click,hand_images\hand_160.png,"341,342","330,323","330,300","344,285","359,282","344,282","352,260","358,249","364,239","356,284","364,262","370,248","375,237","365,291","375,271","379,257","381,247","373,303","378,289","374,285","367,285"
dubble_click,hand_images\hand_161.png,"331,338","317,321","314,298","326,282","340,277","322,276","324,257","328,247","332,238","334,277","336,257","338,245","339,236","344,283","349,264","348,253","346,245","354,293","357,279","351,277","343,279"
dubble_click,hand_images\hand_162.png,"308,327","291,314","285,291","294,276","306,271","291,272","291,254","291,243","291,233","301,271","301,251","300,239","297,229","311,275","311,254","309,242","304,233","322,282","323,268","318,267","313,270"
dubble_click,hand_images\hand_163.png,"291,322","275,309","269,287","277,272","288,269","274,268","273,250","273,239","272,230","284,267","282,248","280,236","278,226","294,269","293,250","289,239","284,231","305,276","304,263","297,262","291,264"
dubble_click,hand_images\hand_164.png,"248,300","233,294","224,277","228,261","237,255","232,262","228,246","224,234","221,225","242,259","239,241","235,228","231,218","252,260","250,240","244,228","238,220","264,264","260,249","254,250","248,254"
dubble_click,hand_images\hand_165.png,"258,310","238,300","228,280","231,261","238,252","232,259","228,241","225,231","222,221","243,257","238,237","233,225","228,215","253,258","250,237","243,226","237,219","265,262","260,247","253,248","248,252"
dubble_click,hand_images\hand_166.png,"232,299","214,291","202,271","205,255","213,250","208,252","202,236","198,227","193,219","218,249","211,230","205,219","199,210","229,249","223,230","216,219","209,212","241,253","236,239","230,240","225,244"
dubble_click,hand_images\hand_167.png,"209,297","189,291","175,274","173,257","182,249","180,256","171,240","165,231","159,222","189,252","180,233","172,223","165,214","200,250","192,231","181,222","173,216","212,251","205,238","198,239","193,244"
dubble_click,hand_images\hand_168.png,"189,298","168,295","154,282","152,265","159,255","158,266","146,252","138,243","130,235","165,260","153,243","142,234","133,228","175,256","165,237","153,229","144,225","187,255","178,241","172,244","170,253"
dubble_click,hand_images\hand_169.png,"176,305","155,304","141,293","137,277","140,266","145,277","132,267","123,260","115,254","151,271","139,256","128,250","119,244","160,266","148,249","135,243","125,241","171,263","160,251","152,255","149,263"
dubble_click,hand_images\hand_170.png,"168,316","148,317","133,307","127,292","131,280","137,292","124,283","114,278","106,273","142,285","128,273","117,267","107,263","150,279","137,265","124,261","115,259","160,273","147,264","141,269","140,278"
dubble_click,hand_images\hand_171.png,"161,327","143,329","128,321","121,306","124,294","130,305","117,298","106,294","97,289","135,297","120,286","107,282","97,279","142,291","128,277","114,274","105,273","152,285","138,276","133,282","134,292"
dubble_click,hand_images\hand_172.png,"159,334","140,339","123,332","114,318","115,306","124,318","109,311","99,308","90,304","128,309","112,300","100,297","90,294","135,302","119,290","106,288","97,288","143,295","129,288","124,294","124,303"
dubble_click,hand_images\hand_173.png,"155,347","138,354","119,349","107,337","107,324","116,335","100,330","89,328","80,326","119,326","102,320","89,319","79,318","125,317","108,309","94,308","85,309","133,309","119,304","116,311","117,320"
dubble_click,hand_images\hand_174.png,"155,346","137,355","117,351","105,338","107,325","115,336","98,332","87,330","77,327","118,327","99,321","85,320","75,318","123,318","105,310","92,310","83,310","131,309","116,306","113,314","116,322"
dubble_click,hand_images\hand_175.png,"163,326","145,333","125,328","117,314","119,300","118,310","101,301","91,296","82,291","123,300","105,291","92,286","82,282","131,293","114,280","101,277","92,275","142,287","128,280","125,286","126,294"
dubble_click,hand_images\hand_176.png,"183,306","163,309","144,300","137,285","142,274","135,281","117,269","107,261","97,254","142,273","123,259","110,251","99,245","151,267","135,251","121,245","110,241","164,263","150,252","146,259","147,267"
dubble_click,hand_images\hand_177.png,"191,300","170,303","150,294","145,278","150,267","141,272","125,257","116,247","107,238","149,263","132,246","120,237","110,229","160,257","144,239","132,232","122,227","173,254","161,242","157,248","157,256"
dubble_click,hand_images\hand_178.png,"223,283","201,281","182,267","174,250","171,239","174,243","160,224","151,212","144,202","185,236","170,216","160,203","152,193","197,233","183,212","173,201","164,192","212,234","203,221","197,220","193,223"
dubble_click,hand_images\hand_179.png,"240,267","224,268","210,254","210,239","215,229","205,231","194,211","188,196","182,184","215,225","205,203","198,188","191,177","228,223","218,203","209,190","202,181","242,226","237,213","233,212","230,214"
dubble_click,hand_images\hand_180.png,"247,278","227,274","211,257","213,240","219,229","204,230","194,209","188,196","182,185","215,224","204,201","197,187","190,176","228,223","217,201","207,189","199,180","243,225","237,212","231,213","226,217"
dubble_click,hand_images\hand_181.png,"263,274","244,268","229,249","231,231","241,223","224,221","217,198","214,182","211,170","235,217","228,192","223,177","219,165","249,218","242,195","236,181","230,170","263,224","262,212","258,209","253,210"
dubble_click,hand_images\hand_182.png,"299,276","281,265","269,242","276,223","291,217","270,213","267,189","267,174","267,161","281,210","278,186","277,171","276,157","294,213","290,190","287,176","284,164","308,221","307,208","302,207","298,209"
