Gesture,Image Path,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
courser,./148.png,"409,301","391,290","376,265","380,241","397,231","386,233","383,206","382,189","385,174","402,236","399,218","391,242","390,256","417,242","411,230","402,255","401,268","430,252","420,247","412,264","411,273"
courser,./149.png,"411,304","393,293","378,268","383,244","400,234","388,234","386,207","385,190","388,176","404,237","401,221","394,245","392,257","419,244","414,233","405,258","403,269","432,254","423,250","414,267","413,275"
courser,./150.png,"415,306","397,294","383,269","387,245","403,235","392,237","390,208","390,191","393,176","408,240","405,221","398,244","397,256","422,246","418,234","409,258","407,270","435,256","427,250","419,267","417,275"
courser,./151.png,"417,307","399,295","384,270","388,247","405,237","395,239","393,210","392,193","395,179","411,242","408,223","400,247","398,259","425,248","420,236","411,261","409,273","438,258","429,252","420,269","418,278"
courser,./152.png,"416,311","397,298","383,274","386,251","405,242","394,243","392,214","391,196","393,182","409,245","406,226","399,249","397,263","424,252","419,239","410,263","408,276","436,261","428,256","419,273","417,282"
courser,./153.png,"414,314","396,301","381,278","385,256","401,245","392,245","390,217","390,199","392,185","408,248","404,230","397,253","395,266","423,254","417,243","408,267","406,279","435,264","426,260","417,277","415,285"
courser,./154.png,"413,316","395,304","381,280","384,258","401,248","392,247","390,218","388,201","390,186","408,249","403,232","396,256","395,269","423,255","416,245","407,270","405,281","435,265","425,262","416,280","414,288"
courser,./155.png,"412,317","395,305","381,281","385,259","400,249","392,247","390,220","388,202","390,188","408,250","403,233","395,258","395,270","422,256","416,247","406,271","405,282","435,267","425,264","415,280","414,288"
courser,./156.png,"411,318","394,306","379,283","382,261","397,250","390,249","388,221","387,204","388,189","406,251","401,234","393,258","393,270","421,257","414,247","405,271","404,282","433,268","423,264","414,281","413,289"
courser,./157.png,"410,318","393,306","379,283","382,262","396,250","390,248","388,221","386,204","388,189","406,250","401,235","392,259","392,271","420,257","414,248","404,272","403,282","433,267","423,265","413,282","412,289"
courser,./158.png,"410,319","393,306","378,283","381,262","396,251","390,249","387,221","385,204","387,190","406,251","400,236","392,261","392,272","420,258","413,249","403,273","402,283","433,269","422,266","413,283","412,290"
courser,./159.png,"412,316","396,304","381,280","383,258","399,247","391,246","389,219","388,201","391,187","407,249","403,232","395,256","393,267","422,255","416,246","407,270","405,280","435,265","424,263","416,279","415,286"
courser,./160.png,"444,306","426,291","415,263","428,242","446,236","427,236","429,207","430,189","433,174","442,242","445,223","436,246","434,258","456,250","459,233","447,256","442,269","469,261","465,251","455,267","452,276"
courser,./161.png,"475,305","460,291","451,262","465,241","484,238","463,239","465,209","469,191","475,177","478,245","484,225","474,247","469,260","491,254","497,236","482,259","477,272","502,266","502,255","490,270","485,279"
courser,./162.png,"479,314","462,301","454,272","470,250","488,245","467,246","470,216","474,198","480,182","483,254","488,231","477,255","474,269","495,263","501,244","486,266","481,280","507,275","506,262","494,277","489,287"
courser,./163.png,"474,321","459,305","450,277","465,257","483,251","461,251","465,220","470,202","477,186","477,258","483,237","473,260","470,272","491,268","498,249","483,272","477,285","502,281","503,268","490,283","485,292"
courser,./164.png,"489,319","475,300","471,272","488,252","508,249","482,247","487,217","492,200","499,186","497,255","506,234","494,257","489,269","510,266","518,249","502,270","497,281","521,279","522,266","510,280","506,288"
courser,./165.png,"502,326","489,306","487,278","505,259","524,253","495,254","501,225","507,208","515,194","510,262","522,239","511,257","503,272","523,273","532,256","517,276","509,288","533,287","537,273","524,287","518,296"
courser,./166.png,"422,437","408,422","398,404","393,388","389,375","397,424","401,399","405,390","408,384","413,430","417,400","420,393","421,390","429,433","433,403","433,399","434,401","445,431","447,408","445,406","443,410"
courser,./167.png,"469,335","446,318","435,291","446,267","462,254","444,270","444,249","441,267","442,279","458,271","460,245","453,268","453,280","472,275","476,252","465,277","463,290","486,284","482,270","473,287","473,296"
courser,./168.png,"474,329","456,313","444,286","456,262","475,252","447,261","444,228","444,208","447,191","464,263","469,238","464,263","462,276","480,270","486,249","476,275","472,288","493,280","495,266","485,283","482,293"
courser,./169.png,"454,330","436,316","423,290","433,268","449,257","429,259","426,226","427,207","430,190","446,263","449,240","443,265","440,280","462,271","464,253","454,279","450,292","476,282","475,269","465,287","461,297"
courser,./170.png,"428,326","407,314","392,289","399,266","415,256","399,255","397,224","397,204","398,188","416,259","415,240","411,266","409,278","431,265","431,249","423,276","420,288","446,275","443,264","434,282","431,291"
courser,./171.png,"404,317","385,306","368,283","370,261","385,250","374,247","370,217","369,199","370,182","390,250","387,231","383,257","382,270","406,256","403,242","396,268","394,280","421,265","415,255","407,274","405,283"
courser,./172.png,"419,312","400,301","384,277","388,253","404,242","390,243","386,212","385,194","386,178","406,246","406,226","401,250","398,264","422,253","420,238","412,264","409,277","436,263","431,253","423,271","420,282"
courser,./173.png,"457,315","440,300","429,272","438,248","455,240","434,244","432,213","432,193","434,176","450,248","454,225","447,249","444,264","465,256","468,239","458,263","455,275","479,267","477,255","468,272","466,281"
courser,./174.png,"498,321","484,301","479,275","496,255","515,247","484,247","485,216","489,197","494,182","500,254","510,230","502,251","496,264","514,263","523,247","510,268","503,279","524,277","529,264","518,278","511,287"
courser,./175.png,"528,302","515,282","510,254","524,232","541,223","515,230","518,198","523,180","530,164","531,237","544,213","535,233","527,248","545,246","556,226","544,248","535,261","556,258","562,245","551,259","544,269"
courser,./176.png,"483,275","466,251","460,221","470,198","489,189","470,202","469,173","468,157","470,143","482,207","486,185","478,201","475,214","493,215","496,200","486,217","484,228","504,225","503,213","494,227","491,237"
courser,./177.png,"424,257","405,240","393,212","399,187","417,178","404,188","403,157","404,139","408,124","419,192","419,172","412,193","410,208","433,200","431,183","422,204","420,219","447,210","439,200","430,214","428,225"
courser,./178.png,"332,253","307,243","286,216","281,190","297,181","303,183","294,154","287,137","283,123","319,183","306,164","303,185","305,202","334,187","319,175","316,197","319,212","349,196","329,192","323,210","325,221"
courser,./179.png,"274,266","247,253","224,230","215,204","229,193","242,191","232,159","226,139","223,123","258,190","238,174","235,198","239,214","273,194","250,187","249,210","253,225","286,202","263,202","258,220","259,232"
courser,./180.png,"227,270","198,260","172,237","161,214","170,198","187,193","175,163","166,145","161,130","204,191","183,181","180,208","186,223","219,195","196,193","195,220","202,232","234,203","210,205","207,225","212,234"
courser,./181.png,"201,256","171,249","143,229","132,206","140,189","153,186","138,158","128,141","122,126","170,183","150,174","151,200","158,215","186,185","163,181","164,208","171,222","201,193","179,192","177,213","182,224"
courser,./182.png,"180,250","149,245","119,227","103,204","112,183","124,185","108,158","97,140","90,125","140,180","118,170","122,197","131,209","156,180","133,174","136,202","145,214","172,185","151,188","149,209","155,220"
courser,./183.png,"197,234","167,226","140,206","127,180","139,162","148,167","132,140","121,123","113,107","164,164","146,151","148,177","156,192","181,166","161,157","162,184","169,198","198,172","177,169","174,189","179,201"
courser,./184.png,"272,217","245,208","218,182","215,151","234,135","225,144","214,110","207,90","202,72","243,143","232,119","231,146","234,161","262,148","251,130","247,159","250,174","281,157","266,148","261,170","262,182"
courser,./185.png,"333,216","304,206","283,178","289,147","311,134","285,147","277,113","271,93","266,75","303,144","290,105","281,83","274,62","323,148","315,129","312,156","312,174","343,157","331,147","327,168","327,181"
courser,./186.png,"421,245","398,230","385,197","395,168","414,162","396,167","396,131","398,110","402,92","414,172","419,147","412,172","408,191","431,181","434,161","423,188","417,205","445,192","443,180","433,198","428,211"
courser,./187.png,"462,298","442,281","432,248","447,225","467,224","442,219","450,182","458,163","466,146","459,228","472,208","462,230","453,245","475,238","485,221","471,244","463,257","489,250","493,240","482,255","474,264"
courser,./188.png,"472,335","453,318","444,286","458,263","477,260","459,255","464,220","470,200","476,183","476,264","485,243","475,267","467,282","491,276","498,256","484,280","475,293","503,290","505,276","492,292","484,303"
courser,./189.png,"500,397","482,379","475,349","490,331","506,327","480,314","487,277","495,260","503,243","498,321","510,305","504,329","496,343","513,330","521,318","512,341","504,352","526,341","531,331","522,347","513,357"
courser,./190.png,"529,444","506,426","496,407","503,391","522,385","504,369","508,333","516,316","524,300","521,375","528,360","524,385","517,398","537,381","544,369","536,391","528,402","550,391","557,383","548,397","539,406"
courser,./191.png,"504,460","489,443","483,422","495,412","514,411","489,385","495,355","505,339","513,327","507,389","524,390","520,402","511,407","525,399","536,405","528,418","520,424","539,410","547,416","540,426","533,431"
courser,./192.png,"472,457","455,448","448,434","458,423","473,416","449,393","452,366","457,350","462,336","467,393","472,391","470,407","466,417","484,400","489,399","486,413","482,423","498,409","502,412","498,422","495,427"
courser,./193.png,"447,420","426,411","407,388","412,369","426,363","413,351","411,326","411,309","410,293","432,349","431,337","429,360","426,375","449,353","449,350","443,372","439,382","465,361","463,362","455,380","451,388"
courser,./194.png,"402,378","385,375","363,356","361,337","376,327","370,316","365,293","363,275","360,260","389,312","381,304","379,327","379,342","407,316","398,318","394,339","393,350","422,325","413,332","407,348","405,355"
courser,./195.png,"411,389","386,379","364,356","362,336","378,330","373,313","367,287","363,269","362,253","391,311","379,306","375,331","377,339","408,316","396,320","391,343","392,348","424,325","412,331","406,348","405,353"
courser,./196.png,"375,376","352,368","330,348","323,327","337,317","338,302","329,273","323,256","320,239","357,301","342,292","340,319","343,332","373,305","357,307","354,332","357,341","387,314","372,321","367,339","369,344"
courser,./197.png,"336,376","309,368","284,347","274,325","288,316","294,302","283,274","275,257","269,242","313,299","293,296","291,320","294,332","329,302","307,311","306,331","311,339","341,312","320,324","319,340","325,345"
courser,./198.png,"317,387","288,382","262,365","249,347","258,333","269,317","255,291","245,275","237,261","286,312","262,310","263,336","270,347","301,315","276,324","278,348","286,355","313,324","291,335","292,353","299,358"
