Gesture,Image Name,T0,T1,T2,T3,Thumb,I3,I2,I1,Index,M3,M2,M1,Middle,R3,R2,R1,Ring,L3,L2,L1,Little
gesture,hand_images\hand_136.png,"406,300","394,280","393,258","403,241","418,236","412,237","420,215","426,202","433,191","423,241","433,216","439,200","444,186","433,251","438,233","424,243","413,252","440,264","440,248","428,252","418,258"
gesture,hand_images\hand_137.png,"441,256","428,232","426,209","438,192","455,186","438,190","443,169","448,156","454,144","451,193","458,168","461,153","466,139","462,201","469,183","457,195","448,205","471,212","473,198","463,202","454,208"
gesture,hand_images\hand_138.png,"459,245","446,225","445,204","458,187","474,181","456,182","462,160","468,147","474,137","468,185","475,161","478,146","484,133","479,194","489,178","477,190","468,200","488,207","491,194","482,199","476,205"
gesture,hand_images\hand_139.png,"497,249","489,227","490,206","503,190","518,185","499,185","507,165","514,154","520,145","511,189","518,166","524,152","531,141","521,198","532,183","523,191","514,200","530,211","534,199","527,203","521,208"
gesture,hand_images\hand_140.png,"516,261","510,239","515,218","530,203","547,197","521,196","532,175","540,164","549,154","534,201","545,178","553,165","561,153","544,211","559,196","549,204","541,212","553,224","560,211","553,214","546,219"
gesture,hand_images\hand_141.png,"512,261","504,239","508,219","523,203","539,197","515,196","526,175","534,164","542,154","528,201","539,178","547,164","555,152","538,211","551,197","541,205","532,213","547,224","553,212","545,215","538,222"
gesture,hand_images\hand_142.png,"491,248","480,229","480,207","492,191","506,182","489,183","496,161","502,149","509,138","501,186","508,162","514,147","520,134","512,195","523,179","516,188","509,198","521,207","526,195","519,199","513,206"
gesture,hand_images\hand_143.png,"459,229","444,211","440,189","449,170","463,161","448,164","452,142","457,129","462,118","460,166","463,141","466,125","470,112","472,173","478,156","472,166","467,177","482,183","484,170","479,176","474,183"
gesture,hand_images\hand_144.png,"439,224","421,205","416,184","423,165","433,154","422,159","425,137","428,123","432,111","434,160","436,135","438,119","441,106","447,166","452,149","445,159","439,169","458,177","460,163","453,167","446,173"
gesture,hand_images\hand_145.png,"400,216","380,204","370,183","372,163","380,149","375,157","374,134","375,121","376,109","387,156","386,130","384,113","384,99","400,161","400,142","391,155","386,167","412,169","408,155","400,163","395,172"
gesture,hand_images\hand_146.png,"360,217","338,207","324,191","321,172","328,159","326,163","321,143","319,129","318,117","337,161","329,137","323,124","319,113","349,163","344,145","339,159","336,172","363,169","353,157","347,166","344,176"
gesture,hand_images\hand_147.png,"321,225","300,215","286,198","281,182","275,172","284,173","274,153","269,139","265,127","295,170","288,144","283,129","280,114","308,171","299,156","293,171","293,183","322,175","311,165","305,175","304,185"
gesture,hand_images\hand_148.png,"295,233","273,226","258,212","251,195","257,183","255,186","246,166","241,154","238,143","266,182","256,158","249,144","243,133","279,182","271,166","266,181","265,194","292,185","283,174","277,182","275,192"
gesture,hand_images\hand_149.png,"266,241","250,241","232,228","226,212","234,199","233,204","221,187","213,175","208,164","243,198","231,179","221,166","213,155","255,197","243,184","240,198","240,211","268,198","256,191","251,202","250,212"
gesture,hand_images\hand_150.png,"274,246","252,243","234,230","226,212","233,200","231,202","220,183","212,172","207,161","241,197","227,173","217,160","208,150","254,196","244,183","240,197","240,210","267,199","256,189","251,199","250,209"
gesture,hand_images\hand_151.png,"262,259","239,259","220,247","209,231","213,216","214,221","201,203","194,192","188,181","223,214","208,192","197,180","189,170","236,211","223,197","221,214","222,228","249,212","236,204","232,215","231,225"
gesture,hand_images\hand_152.png,"248,273","226,274","205,263","194,248","196,234","199,238","184,221","176,210","171,201","208,231","191,211","180,200","171,190","220,228","205,215","205,229","207,242","233,228","219,220","215,231","215,241"
gesture,hand_images\hand_153.png,"243,282","219,284","198,274","186,260","186,246","192,249","178,234","169,224","163,214","200,242","183,223","171,213","162,203","212,239","196,225","196,241","199,254","225,238","210,232","207,242","208,253"
gesture,hand_images\hand_154.png,"234,303","210,306","188,298","175,285","174,272","180,272","164,257","155,247","148,238","188,264","169,247","156,237","146,227","200,260","184,251","184,267","188,279","214,259","199,255","196,266","197,277"
gesture,hand_images\hand_155.png,"218,318","200,323","180,320","167,314","166,302","176,297","157,288","144,281","134,275","183,290","163,277","148,270","136,264","194,284","174,279","176,295","181,307","206,283","189,283","187,296","189,307"
gesture,hand_images\hand_156.png,"233,324","206,328","183,324","169,316","167,303","174,300","154,286","142,277","133,268","181,292","158,277","142,269","129,260","193,286","174,279","176,296","182,308","207,283","190,281","188,294","190,305"
gesture,hand_images\hand_157.png,"234,351","211,360","185,358","168,349","166,334","172,334","150,322","137,314","127,306","179,323","152,311","136,304","123,297","190,315","169,312","176,328","184,340","203,311","186,313","186,326","190,337"
gesture,hand_images\hand_158.png,"237,367","212,375","187,375","170,369","165,355","174,350","151,340","138,333","128,326","180,340","154,328","137,323","122,318","191,332","171,332","175,349","182,360","204,328","186,332","186,346","190,356"
gesture,hand_images\hand_159.png,"236,387","210,398","186,398","169,393","163,380","171,372","147,363","133,358","122,352","177,361","150,351","132,345","117,339","188,353","167,356","172,373","180,386","201,348","183,355","183,369","188,380"
gesture,hand_images\hand_160.png,"228,394","201,403","178,403","161,398","157,385","163,373","140,362","127,355","115,347","171,363","145,352","127,345","111,339","183,356","163,360","168,378","174,391","197,353","179,359","178,373","181,385"
gesture,hand_images\hand_161.png,"227,393","199,401","175,402","159,397","156,384","162,370","140,360","127,352","116,345","170,360","144,349","126,342","110,336","182,353","162,359","166,378","172,392","196,350","178,359","177,374","179,387"
gesture,hand_images\hand_162.png,"229,384","203,390","179,388","162,383","160,369","168,355","147,341","134,332","124,324","177,347","150,332","132,324","117,318","190,341","169,344","171,362","176,376","204,339","185,345","183,360","185,372"
gesture,hand_images\hand_163.png,"239,363","213,366","189,361","175,352","175,336","180,328","160,313","148,302","139,292","190,319","166,303","149,293","136,284","204,314","185,315","186,334","190,348","218,314","200,318","198,332","200,343"
gesture,hand_images\hand_164.png,"235,342","221,348","199,344","187,333","188,320","193,311","174,295","161,284","152,274","203,303","183,286","168,275","156,266","216,299","199,295","199,314","202,328","231,300","215,301","212,316","213,328"
gesture,hand_images\hand_165.png,"249,347","224,350","201,344","188,333","190,320","190,311","172,294","161,284","153,273","200,303","179,284","165,273","154,262","215,298","198,295","198,313","199,327","231,298","215,301","212,315","212,327"
gesture,hand_images\hand_166.png,"243,322","227,326","209,321","202,311","207,300","206,294","190,277","178,265","170,254","217,287","199,267","186,255","176,243","231,284","216,277","216,296","220,311","246,285","233,283","229,297","229,309"
gesture,hand_images\hand_167.png,"266,333","239,333","215,325","204,313","209,300","207,296","191,278","181,267","173,256","218,289","198,266","184,254","172,244","232,285","216,276","216,295","219,310","248,285","233,283","228,296","228,308"
gesture,hand_images\hand_168.png,"283,315","257,313","236,304","225,292","231,280","228,273","213,253","203,240","196,228","239,266","221,241","208,227","197,215","254,263","240,254","240,272","242,286","270,265","256,261","252,274","252,285"
gesture,hand_images\hand_169.png,"316,284","298,284","282,272","279,258","283,247","282,245","271,229","263,219","257,210","293,240","283,217","274,202","267,190","306,239","298,226","295,238","295,249","319,242","312,233","307,243","306,253"
gesture,hand_images\hand_170.png,"325,294","299,288","281,274","280,257","290,248","276,240","266,219","259,205","254,193","289,235","279,210","269,194","261,181","304,235","299,223","296,238","295,252","320,240","312,231","308,242","306,253"
gesture,hand_images\hand_171.png,"358,287","335,277","320,260","317,243","325,231","317,229","310,205","307,189","305,176","330,225","323,196","317,179","313,165","346,227","341,212","337,229","336,242","360,234","355,223","349,233","346,244"
gesture,hand_images\hand_172.png,"380,271","364,263","356,246","356,231","363,220","362,222","360,202","359,188","361,178","374,220","376,197","376,182","377,170","387,222","392,204","386,213","382,223","399,230","400,218","394,224","390,232"
gesture,hand_images\hand_173.png,"387,281","368,267","359,248","364,229","372,216","360,213","362,188","363,172","365,158","374,212","374,183","373,165","374,148","389,218","393,200","387,217","383,230","402,229","401,216","395,226","391,236"
gesture,hand_images\hand_174.png,"405,278","386,259","381,235","389,217","403,210","384,207","387,183","390,168","393,155","398,208","401,180","402,163","405,148","413,215","419,196","411,212","406,225","425,226","426,213","419,222","415,230"
gesture,hand_images\hand_175.png,"439,262","425,243","423,220","435,203","450,196","427,193","434,170","439,156","444,144","441,195","446,168","451,151","455,137","454,204","464,189","456,203","449,214","465,216","469,205","462,213","457,220"
gesture,hand_images\hand_176.png,"487,260","476,240","475,217","490,201","505,193","480,191","487,167","493,153","499,142","493,193","500,166","506,150","513,137","505,201","517,189","511,201","504,210","514,213","521,206","515,213","509,219"
gesture,hand_images\hand_177.png,"499,264","490,243","491,220","505,204","522,196","491,193","499,168","506,154","513,142","504,195","511,168","518,152","525,139","516,204","528,191","524,202","518,212","525,215","533,205","529,212","523,219"
gesture,hand_images\hand_178.png,"512,281","503,259","504,237","520,222","537,215","507,212","517,190","524,177","532,167","522,216","530,191","537,177","544,164","534,225","546,211","539,222","533,232","545,237","551,226","545,232","539,239"
gesture,hand_images\hand_179.png,"468,328","459,304","464,280","482,264","500,259","481,261","495,239","505,227","515,217","495,267","509,243","520,228","529,217","504,279","519,262","506,271","494,282","511,294","517,280","507,282","497,288"
gesture,hand_images\hand_180.png,"459,375","452,349","457,324","476,312","495,311","477,301","492,281","504,270","515,260","490,310","507,286","518,273","529,262","499,324","514,313","499,323","489,330","504,341","512,332","500,336","491,340"
gesture,hand_images\hand_181.png,"486,344","480,331","482,320","491,322","501,327","493,306","508,289","518,279","528,272","504,315","520,294","531,282","542,272","510,328","521,323","507,332","496,338","513,343","518,343","508,347","498,347"
gesture,hand_images\hand_182.png,"460,383","455,358","462,333","484,323","503,326","485,312","503,292","516,281","528,272","498,321","518,298","531,286","543,274","506,336","523,324","507,334","495,342","509,354","519,344","507,346","496,349"
gesture,hand_images\hand_183.png,"444,403","436,380","442,355","461,343","479,341","463,330","481,309","494,297","507,286","477,339","497,314","511,300","525,289","486,352","503,341","486,353","473,361","491,368","500,360","487,365","476,369"
gesture,hand_images\hand_184.png,"451,363","443,350","443,338","455,337","468,339","463,320","479,304","490,293","500,286","473,330","490,309","501,297","512,286","480,345","490,339","476,347","465,352","482,361","489,358","478,362","468,363"
gesture,hand_images\hand_185.png,"439,399","430,376","433,351","453,339","473,339","457,324","474,304","488,294","500,286","470,334","489,310","502,297","514,287","479,348","493,340","477,350","465,357","483,366","490,360","478,364","467,367"
gesture,hand_images\hand_186.png,"398,381","383,361","379,338","392,322","410,319","399,306","407,282","415,268","423,255","414,312","424,284","431,267","438,252","426,325","432,310","416,320","404,329","434,342","434,330","421,335","410,341"
